userName,major,researchExp,industryExp,specialization,toeflScore,program,department,toeflEssay,internExp,greV,greQ,userProfileLink,journalPubs,greA,topperCgpa,termAndYear,confPubs,ugCollege,gmatA,cgpa,gmatQ,cgpaScale,gmatV
nehakap87,Computer Science,0,0,,113,MS,Information Technology,,0,620,790,http://www.edulix.com/unisearch/user.php?uid=5269,0,3.5,87,Fall - 2012,0,UPTU,,80.12,,100,
devisha94,Computer Science,0,0,,101,MS,information technology,,6,151,156,http://www.edulix.com/unisearch/user.php?uid=280227,1,3,82,Spring - 2016,0,UPTU,,74.4,,100,
krooks86,Electrical Engineering,0,0,Embedded Systems,,MS/PhD,0,,0,630,760,http://www.edulix.com/unisearch/user.php?uid=130832,0,3.5,78,Spring - 2013,0,UPTU,,69,,100,
singhpri1603,Computer Science,0,0,,101,MS,Computer Science,,0,150,168,http://www.edulix.com/unisearch/user.php?uid=278984,0,3,78,Fall - 2015,0,UPTU,,69,,100,
himanshucoer,Computer Engineering,0,0,Embedded system,100,MS,Electronics and Telecommunication,,0,540,800,http://www.edulix.com/unisearch/user.php?uid=128770,0,2.5,81,Fall - 2012,0,UPTU,,69.4,,100,
vageesh89,Computer Science,0,0,Software Engineering Principles of Programming Languages and Compilers,111,MS,Computer Science & Engineering,28,0,155,167,http://www.edulix.com/unisearch/user.php?uid=219327,0,4,79,Fall - 2014,0,UPTU,,68.52,,100,
shivani_cp,Civil Engineering,24,0,Geotechnical Engineering,,PhD,Civil Engineering,,0,,,http://www.edulix.com/unisearch/user.php?uid=225520,0,,84.12,Fall - 2014,3,UPTU,,84.12,,100,
neo.seekr,Computer Science,0,0,Programming Language,109,MS,Computer Science,27,0,150,165,http://www.edulix.com/unisearch/user.php?uid=172827,0,3.5,85,Fall - 2013,0,UPTU,,73.12,,100,
arpit7123,Computer Science,0,0,Networking,94,MS,Computer Science Engineering,25,0,530,800,http://www.edulix.com/unisearch/user.php?uid=84485,0,3,85,Fall - 2012,0,Uttarakhand Technical University,,75.2,,100,
swastika,Computer Science,0,0,,112,MS,Information Technology,,0,680,780,http://www.edulix.com/unisearch/user.php?uid=5808,0,4,84,Fall - 2011,0,Uttarakhand Technical University,,81.1,,100,
aakanshav,sociology,36,0,Behavioral Change Environmental Economics and Urban Poverty,,PhD,Electrical and Electronics Engineering,,6,,,http://www.edulix.com/unisearch/user.php?uid=177274,1,,0,Fall - 2016,0,Uttarakhand Technical University,,3.99,,4,
rajulkumar,Computer Science,0,48,,102,MS,Computer Science,,0,151,159,http://www.edulix.com/unisearch/user.php?uid=249885,0,3.5,85,Fall - 2015,0,Uttarakhand Technical University,,64.9,,100,
imraninferno,Computer Science,0,56,,101,MS,Computer Science,25,3,155,166,http://www.edulix.com/unisearch/user.php?uid=252364,0,3.5,85,Spring - 2016,0,Uttarakhand Technical University,,72.6,,100,
ashvaibhav,Computer Science,0,0,Parallel Computing or Computer Networks and Security,105,MS,Computer Science and Engineering,,0,590,800,http://www.edulix.com/unisearch/user.php?uid=4707,0,3,82,Fall - 2011,0,Uttarakhand Technical University,,72,,100,
ujwalks22,Computer Engineering,0,0,Embedded Systems & Comp Arch/Digital VLSI,101,MS,ECE,,2,152,168,http://www.edulix.com/unisearch/user.php?uid=207113,0,3,85,Fall - 2014,0,UVCE,,76.2,,100,
varsha.teddy,Civil Engineering,0,0,transportation engineering,90,MS,civil,,0,140,154,http://www.edulix.com/unisearch/user.php?uid=177312,0,,0,Spring - 2013,0,UVCE,,0,,0,
ravi.zombie,Computer Science,0,0,networks and sytsems,97,MS,computer science,,0,550,790,http://www.edulix.com/unisearch/user.php?uid=103402,0,3.5,88,Spring - 2012,0,UVCE,,74,,100,
Prut@123,Electrical and Computer Engineering,0,0,Embedded sytem,101,MS,ECE,27,0,147,158,http://www.edulix.com/unisearch/user.php?uid=151990,0,3,86.9,Fall - 2013,0,UVCE,,81.57,,100,
shanemicheal1990,Computer Science,0,0,,104,MS,Computer Science,,0,151,159,http://www.edulix.com/unisearch/user.php?uid=206678,0,4,85,Fall - 2014,0,UVCE,,81,,100,
avanivyas,Computer Science,0,0,,104,MS,Information Science,,0,162,162,http://www.edulix.com/unisearch/user.php?uid=167859,0,3.5,83.3,Fall - 2013,0,UVCE,,82.2,,100,
Kumud Bhat,Computer Science,0,0,,,MS,Computer Science,,0,147,152,http://www.edulix.com/unisearch/user.php?uid=222730,0,2.5,84,Fall - 2014,0,UVCE,,82.15,,100,
akshay41089,MIS-management related courses,0,0,Analytics,101,MS,MECHANICAL,,0,152,158,http://www.edulix.com/unisearch/user.php?uid=156810,0,3.5,82,Fall - 2013,0,UVCE,,75,,100,
agpriya,Computer Science,0,0,computer networks,105,MS,Information Science,,0,146,157,http://www.edulix.com/unisearch/user.php?uid=153470,0,4,85,Fall - 2012,0,UVCE,,81,,100,
Arpitha DR,Computer Science,0,24,Database/ Data Mining / Operating Systems,103,MS,Computer Science,28,0,154,155,http://www.edulix.com/unisearch/user.php?uid=226057,0,3.5,86,Fall - 2015,0,UVCE,,75.56,,100,
m.vivek16,Electrical Engineering,0,0,VLSI,95,MS,Electronics and Communications,22,0,146,158,http://www.edulix.com/unisearch/user.php?uid=205575,0,3,85,Fall - 2014,0,UVCE,,77.16,,100,
karthikuvce,Computer Engineering,0,75,,106,MS,Computer Science,,9,150,160,http://www.edulix.com/unisearch/user.php?uid=257472,0,4.5,85,Fall - 2015,0,UVCE,,81,,100,
krittikapatil,MIS,0,0,,101,MS,Information Science,,0,152,157,http://www.edulix.com/unisearch/user.php?uid=147657,0,3.5,83.2,Fall - 2013,0,UVCE,,78.6,,100,
aju68,Electrical Engineering,0,0,Power/Energy system,86,MS,EE,,0,142,157,http://www.edulix.com/unisearch/user.php?uid=129859,0,3,9.2,Fall - 2013,0,V J T I,,7,,10,
siri_mallampati,Computer Science,0,0,,99,MS,cse,,0,620,800,http://www.edulix.com/unisearch/user.php?uid=152809,0,3,0,Fall - 2012,0,V R Siddhartha Enigneering College,,87,,100,
gopivinod,Electrical Engineering,0,0,VLSI,89,MS,ECE,,0,500,800,http://www.edulix.com/unisearch/user.php?uid=126545,0,3,87,Spring - 2012,0,V R Siddhartha Enigneering College,,79.28,,100,
lava.atluri,Computer Engineering,0,0,VLSI,100,MS,Elecetronics & Communication Engineering,,0,480,790,http://www.edulix.com/unisearch/user.php?uid=10318,0,3,87,Fall - 2011,0,V R Siddhartha Enigneering College,,87,,100,
eduprofile,Electrical Engineering,0,0,VLSI,103,MS,E.C.E,,0,360,750,http://www.edulix.com/unisearch/user.php?uid=10505,0,3,88,Fall - 2011,0,V R Siddhartha Enigneering College,,78,,100,
mohan5sep,Computer Science,0,0,,102,MS,COMPUTER SCIENCE AND ENGINEERING,,0,580,690,http://www.edulix.com/unisearch/user.php?uid=6482,0,2.5,88,Fall - 2011,0,V R Siddhartha Enigneering College,,84.67,,100,
deepikaagarwal,CS / MSIS / ITM,0,0,,93,MS,Department Of Information Technology,,0,300,790,http://www.edulix.com/unisearch/user.php?uid=8188,0,3.5,0,Fall - 2011,0,V.G. Vaze college Mumbai University,,80,,100,
ojasjuneja,Comp Science/Comp Networks/Comp Engg,0,30,,95,MS,IT,,0,149,159,http://www.edulix.com/unisearch/user.php?uid=216509,0,3,85,Spring - 2015,0,Vaish College of Engineering,,73.1,,100,
jackieboy192,Computer Science,0,0,Not Decided,109,MS,ECE- Electronics and Communications Engineering,30,0,148,159,http://www.edulix.com/unisearch/user.php?uid=200274,0,3.5,89,Fall - 2014,0,Valliammai Engineering College,,78,,100,
possiblepradeep,Computer Engineering,0,0,,,MS,Computers,,0,440,730,http://www.edulix.com/unisearch/user.php?uid=5444,0,,86,Fall - 2011,0,Valliammai Engineering College,,79,,100,
vishak1990,Electrical Engineering,0,0,,106,MS/PhD,eee,,0,460,770,http://www.edulix.com/unisearch/user.php?uid=10401,0,3,0,Fall - 2011,0,Valliammai Engineering College,,80,,100,
anandr.1987,Computer Science,0,0,Networks/Database,106,MS,CSE,,0,450,690,http://www.edulix.com/unisearch/user.php?uid=2517,0,4,85,Fall - 2008,0,Valliammai Engineering College,,84.5,,100,
pisceskch,Computer Science,0,0,network security,106,MS,CSE,,0,430,750,http://www.edulix.com/unisearch/user.php?uid=111239,0,4,8.7,Fall - 2012,0,Valliammai Engineering College,,8,,10,
rajaraman05,Computer Science,0,0,,97,MS,Computer Science and Engineering,,0,144,158,http://www.edulix.com/unisearch/user.php?uid=162481,0,3,0,Fall - 2013,0,Valliammai Engineering College,,81.4,,100,
raghav krishnan,Computer Engineering / Computer Networking / Computer Science,0,0,,115,MS,e.c.e,,0,155,168,http://www.edulix.com/unisearch/user.php?uid=167106,0,3,0,Fall - 2013,0,Valliammai Engineering College,,76,,100,
maddy_rox,Computer Engineering,0,0,,94,MS,Computer Science,,0,500,760,http://www.edulix.com/unisearch/user.php?uid=6170,0,3,90,Fall - 2010,0,Valliammai Engineering College,,80,,100,
ram1117,Computer Science,0,29,,,MS,CSE,,0,149,162,http://www.edulix.com/unisearch/user.php?uid=207897,0,3.5,85,Fall - 2014,0,Valliammai Engineering College,,75,,100,
ananth0712,Computer Engineering,0,0,,97,MS,ELECTRONICS AND INSTRUMENTATION ENGINEERING,,0,440,770,http://www.edulix.com/unisearch/user.php?uid=154170,0,3,9,Spring - 2013,0,Valliammai Engineering College,,8.59,,10,
karthic.n,Computer Engineering,0,0,,102,MS,EEE,,0,152,159,http://www.edulix.com/unisearch/user.php?uid=275853,0,4,0,Fall - 2015,0,Valliammai Engineering College,,6.93,,10,
Kwar,Electrical Engineering,0,0,VLSI / Digital SIgnal Processing/ Embedded Systems,98,MS,ECE,,0,350,730,http://www.edulix.com/unisearch/user.php?uid=128042,0,3,84,Spring - 2012,0,Vardhaman,,73.7,,100,
ravitejaputta,Computer Science,0,0,,7,MS,IT,,0,330,780,http://www.edulix.com/unisearch/user.php?uid=182016,0,3,75,Fall - 2013,0,Vardhaman,,70.6,,100,
saideepak9,Electrical Engineering,0,0,vlsi,97,MS,eee,,0,145,158,http://www.edulix.com/unisearch/user.php?uid=189764,0,3,82,Fall - 2013,0,Vardhaman,,78,,100,
vybbhav,Electronics and Communication,0,0,,81,MS,ece,,0,141,164,http://www.edulix.com/unisearch/user.php?uid=191326,0,3,85,Fall - 2013,0,Vardhaman,,69,,100,
SBP,CS,0,0,,102,MS,IT,,0,630,740,http://www.edulix.com/unisearch/user.php?uid=140358,0,3,0,Fall - 2012,0,Vardhaman,,67.3,,100,
vishnu1046,Civil Engineering,0,0,construction management,101,MS,civil,,0,500,800,http://www.edulix.com/unisearch/user.php?uid=125532,0,3,90,Fall - 2012,0,Vasavi College of Engineering,,80,,100,
vs153,MIS,0,0,,109,MS,IT,,0,520,780,http://www.edulix.com/unisearch/user.php?uid=11755,0,3.5,0,Spring - 2012,0,Vasavi College of Engineering,,78,,100,
nikunj3107,Mechanical Engineering,0,0,,,MS,Mechanical,,0,149,156,http://www.edulix.com/unisearch/user.php?uid=153678,0,3,85,Fall - 2012,0,Vasavi College of Engineering,,75.73,,100,
abhayapothina,MIS,0,0,,,MS,electrical and electronics engg,,0,29,45,http://www.edulix.com/unisearch/user.php?uid=165517,0,4.5,85,Fall - 2013,0,Vasavi College of Engineering,,69,,100,
naresh5022,Computer Science,0,24,DataBases,82,MS,cse,,0,147,158,http://www.edulix.com/unisearch/user.php?uid=213863,0,2.5,90,Spring - 2015,0,Vasavi College of Engineering,,78.9,,100,
gurunath_gvs,Mechanical Engineering,0,0,Structures,257,MS,Mech,,0,530,800,http://www.edulix.com/unisearch/user.php?uid=1117,0,3,89,Fall - 2007,0,Vasavi College of Engineering,,84.6,,100,
ganesh5008,Computer Science,0,17,,91,MS,Information Technology,,9,141,160,http://www.edulix.com/unisearch/user.php?uid=196158,0,3,88,Fall - 2014,0,Vasavi College of Engineering,,77.6,,100,
malla_shravan,Computer Science,0,0,,,MS,IT,,0,154,162,http://www.edulix.com/unisearch/user.php?uid=201279,0,3,89,Fall - 2014,0,Vasavi College of Engineering,,82.44,,100,
saketa,Computer Science,0,16,,110,MS,Information Technology,,3,159,163,http://www.edulix.com/unisearch/user.php?uid=243934,0,4.5,90,Spring - 2015,0,Vasavi College of Engineering,,89,,100,
dantukrishnamurthy,Civil Engineering,0,0,Construction Management,102,MS,Civil Engineering,27,0,141,162,http://www.edulix.com/unisearch/user.php?uid=137982,0,3.5,0,Fall - 2012,0,Vasavi College of Engineering,,66,,100,
teja131313,Computer Science,0,0,,90,MS,CSE,22,0,460,800,http://www.edulix.com/unisearch/user.php?uid=122094,0,3,89,Spring - 2012,0,Vasavi College of Engineering,,79,,100,
vnikhil,Computer Science,0,12,CS,95,MS,Computer Science,,8,145,162,http://www.edulix.com/unisearch/user.php?uid=237750,0,3,92,Fall - 2015,0,Vasavi College of Engineering,,82,,100,
divitejag,Computer Science,0,0,,97,MS,IT,,0,143,161,http://www.edulix.com/unisearch/user.php?uid=186127,0,3,90,Fall - 2013,0,Vasavi College of Engineering,,82,,100,
vikranth.rachewad,Electronics and Communication,0,0,,,MS,ECE,,0,149,165,http://www.edulix.com/unisearch/user.php?uid=175939,0,3,0,Fall - 2013,0,Vasavi College of Engineering,,0,,0,
uniq.yogesh,Computer Science,0,0,,94,MS,Information Technology,,0,144,162,http://www.edulix.com/unisearch/user.php?uid=192276,0,3,86,Fall - 2013,0,Vasavi College of Engineering,,80,,100,
avinaash_r,Computer Science,0,0,,105,MS,CSE,,0,145,166,http://www.edulix.com/unisearch/user.php?uid=221536,0,3,89,Fall - 2014,0,Vasavi College of Engineering,,83,,100,
ms_123,Computer Science,0,0,Operating Systems Algorithms,110,MS,CSE,28,0,149,161,http://www.edulix.com/unisearch/user.php?uid=140549,0,3.5,91,Fall - 2012,0,Vasavi College of Engineering,,91,,100,
vivekrao1989,Information Technology,0,0,,104,MS,Mechanical,,0,148,166,http://www.edulix.com/unisearch/user.php?uid=152108,0,4,93.5,Fall - 2012,0,Vasavi College of Engineering,,69.3,,100,
pike,Computer Science,0,0,,96,MS,it,,0,144,161,http://www.edulix.com/unisearch/user.php?uid=274100,0,,90,Spring - 2016,0,Vasavi College of Engineering,3,75,,100,
klntejaswi,Civil Engineering,0,0,structures,116,MS,civil engineering,,0,630,730,http://www.edulix.com/unisearch/user.php?uid=10349,0,4,82,Fall - 2011,0,Vasavi College of Engineering,,74.92,,100,
bharath2venkata,Computer Science,0,0,,103,MS,CSE,,0,430,790,http://www.edulix.com/unisearch/user.php?uid=10603,0,3,92,Spring - 2012,0,Vasavi College of Engineering,,83,,100,
sravan_knr,Computer Science,0,0,,97,MS,Computer Science,,0,147,162,http://www.edulix.com/unisearch/user.php?uid=153612,0,3.5,91,Spring - 2013,0,Vasavi College of Engineering,,91,,100,
Kwarr,Electrical Engineering,0,0,VLSI,89,MS,ECE,,0,350,730,http://www.edulix.com/unisearch/user.php?uid=137147,0,3,8,Spring - 2012,0,Vasavi College of Engineering,,7,,10,
vishalyarra,Civil Engineering,0,0,Construction Management,94,MS,Civil Engineering,26,0,350,750,http://www.edulix.com/unisearch/user.php?uid=106562,0,3,86,Spring - 2012,0,Vasavi College of Engineering,,58,,100,
smsboi,Mechanical Engineering,0,0,design manufacturing,109,MS,mech,,0,600,800,http://www.edulix.com/unisearch/user.php?uid=4817,0,3,84,Fall - 2011,0,Vasavi College of Engineering,,70.7,,100,
Sanket1331,Industrial Engineering,0,0,Ergonomics,106,MS,Instrumentation,,0,157,154,http://www.edulix.com/unisearch/user.php?uid=238434,0,3,76,Fall - 2014,0,VCET,,57,,100,
miiithun1992,Electrical Engineering,0,0,Computer Networks,104,MS,EXTC,,0,152,162,http://www.edulix.com/unisearch/user.php?uid=260381,0,4,80,Fall - 15,0,VCET,,68,,100,
anay.pandit,Mechanical Engineering,0,0,Machine Design,98,MS,Mechanical,28,0,146,170,http://www.edulix.com/unisearch/user.php?uid=272420,0,3,77,Fall - 2015,0,VCET,,76,,100,
anki58,Computer Science,0,29,,81,MS,Computer Science,,0,144,160,http://www.edulix.com/unisearch/user.php?uid=284472,0,3,0,Spring - 2016,0,VCET,,67.55,,100,
lionelmessi,Electrical Engineering,0,0,,117,MS,extc,,0,560,800,http://www.edulix.com/unisearch/user.php?uid=152805,0,3.5,0,Fall - 2012,0,VCET,,0,,0,
roh17,Mechanical Engineering,0,12,Engines/Thermal,104,MS,MEchanical,,0,157,168,http://www.edulix.com/unisearch/user.php?uid=275303,0,3.5,76,Fall - 2015,0,VCET,,64,,100,
kevinpat1987,Computer Science,0,0,,102,MS,Computers,,0,400,760,http://www.edulix.com/unisearch/user.php?uid=10181,0,3,0,Fall - 2011,0,VCET,,65,,100,
a_akshat,Computer Science,0,0,,102,MS,Computer Science,,0,430,680,http://www.edulix.com/unisearch/user.php?uid=4405,0,3.5,0,Fall - 2011,0,VCET,,63,,100,
krunal24787,Computer Science,0,0,CS,115,MS,Electronics & TeleCommunication,,0,150,156,http://www.edulix.com/unisearch/user.php?uid=101215,0,4,81,Fall - 2012,0,VCET,,61,,100,
arjoyita_ar,Electrical and Electronics,0,0,Embedded Systems/VLSI,111,MS,Instrumentation & Control,,0,590,710,http://www.edulix.com/unisearch/user.php?uid=9273,0,4.5,0,Fall - 2011,0,Veer Narmad South Gujarat University,,64,,100,
sonali1m,Management Information System,0,0,management,112,MS,Mechanical,29,0,158,165,http://www.edulix.com/unisearch/user.php?uid=223720,0,4,8.5,Summer - 2014,0,Veer Surendra Sai UNiversity of Technology,,8.02,,10,
DragonMaster,MIS,0,0,,108,MS,Computer Engineering,,0,390,720,http://www.edulix.com/unisearch/user.php?uid=5711,0,4,0,Fall - 2010,0,Veermata Jijabai Technological Institute,,7.4,,10,
kanchan.karadkar,Industrial Engineering,0,0,Supply Chain and Operations,,MS,Electrical Engineering,,0,480,670,http://www.edulix.com/unisearch/user.php?uid=112166,0,2.5,8.6,Fall - 2012,0,Veermata Jijabai Technological Institute,,7.2,,10,
akdroid,Computer Science,0,14,Machine Learning,107,MS,Electronics Engineering,,3,158,168,http://www.edulix.com/unisearch/user.php?uid=233886,1,4,9.6,Fall - 2015,0,Veermata Jijabai Technological Institute,,8.7,,10,
nupur.d,Computer Engineering,0,22,Software Engineering,109,MS,Computer Technology,,0,156,166,http://www.edulix.com/unisearch/user.php?uid=195970,0,3.5,9.3,Fall - 2014,0,Veermata Jijabai Technological Institute,,8.3,,10,
mrini,Aerospace Engineering,0,0,,97,MS,mechanical,,0,520,760,http://www.edulix.com/unisearch/user.php?uid=159774,0,2.5,9.3,Fall - 2012,0,Veermata Jijabai Technological Institute,,6.1,,10,
v2888,Industrial Engineering,0,0,,115,MS,Mechanical Engineering,,0,159,169,http://www.edulix.com/unisearch/user.php?uid=219277,0,4,10,Fall - 2014,0,Veermata Jijabai Technological Institute,,7.5,,10,
AJ07,Computational Science,0,0,Modelling and Simulation,106,MS,Electrical and Electronics Engineering,,0,480,790,http://www.edulix.com/unisearch/user.php?uid=4826,0,3.5,9.7,Fall - 2011,0,Veermata Jijabai Technological Institute,,7.4,,10,
Coolaks,Electronic and Telecommunication Engineering,0,0,Electronics and Telecommuniaction,106,MS,Electronics and Telecommuniaction,27,0,148,167,http://www.edulix.com/unisearch/user.php?uid=182430,0,4,10,Fall - 2014,0,Veermata Jijabai Technological Institute,,8.1,,10,
amoljoshi,Computer Science,0,0,PL / ML / General CS,108,MS,Information Technology,,0,167,154,http://www.edulix.com/unisearch/user.php?uid=124203,0,3,9.5,Fall - 2013,0,Veermata Jijabai Technological Institute,,8.6,,10,
Chitesh,Computer Science,0,20,General CS/Core CS,103,MS,Information Technology,,6,146,165,http://www.edulix.com/unisearch/user.php?uid=249513,1,4,9.2,Fall - 2015,0,Veermata Jijabai Technological Institute,,8.3,,10,
raghav31,Computer Science,0,0,networking,108,MS,computer science,,0,430,710,http://www.edulix.com/unisearch/user.php?uid=11500,0,3,86,Fall - 2011,0,vel tech engg college,,73,,100,
yugandhar91,Computer Science,0,12,,104,MS,Computer Science & Engineering,,18,150,159,http://www.edulix.com/unisearch/user.php?uid=207413,0,3.5,87,Fall - 2014,0,Velagapudi Ramakrishna Siddhartha Engineering College,,77.2,,100,
eromurugan,MIS,0,0,,95,MS,Computer Science and Engineering,,0,380,730,http://www.edulix.com/unisearch/user.php?uid=7099,0,3,87,Fall - 2011,0,Velalar College of Engg & Tech Erode,,75,,100,
Ashwin Kumar,Information Systems,0,0,MIS,,MS,Electronics,,0,35,650,http://www.edulix.com/unisearch/user.php?uid=139099,0,5,92,Fall - 2012,0,Velammal Engineering College,,85,,100,
sudharshannv,Computer Science,0,0,,95,MS,cse,,0,147,153,http://www.edulix.com/unisearch/user.php?uid=168161,0,3,9,Fall - 2013,0,Velammal Engineering College,,8.4,,10,
janani123,Computer Science,0,0,Artificial Intelligence,91,MS,Computer Science,,0,590,770,http://www.edulix.com/unisearch/user.php?uid=150930,0,3.5,9.4,Fall - 2012,0,Velammal Engineering College,,8.9,,10,
pshankar87,Computer Engineering,0,0,Networks,97,MS,ECE,,0,510,780,http://www.edulix.com/unisearch/user.php?uid=9886,0,3,89,Fall - 2011,0,Velammal Engineering College,,80,,100,
bram,Electrical Engineering,0,0,VLSI / power systems,107,MS,EEE,,0,600,770,http://www.edulix.com/unisearch/user.php?uid=1529,0,4.5,87,Fall - 2008,0,Velammal Engineering College,,82,,100,
sk_lol,Electrical Engineering,0,0,Power Systems / Electronics,111,MS,EEE,30,0,155,163,http://www.edulix.com/unisearch/user.php?uid=184463,0,3.5,9.3,Fall - 2013,0,Velammal Engineering College,,8.5,,10,
Akshay Giridhar,Computer Engineering,0,0,Automation and Real-time systems,,MS,Electronics and Instrumentation,,0,590,760,http://www.edulix.com/unisearch/user.php?uid=131484,0,3,87,Fall - 2012,0,Velammal Engineering College,,75,,100,
vinmech32,Mechanical Engineering,0,0,CFD Thermal,92,MS,Mechanical,,0,360,670,http://www.edulix.com/unisearch/user.php?uid=9930,0,3,92,Fall - 2011,0,Velammal Engineering College,,85,,100,
skvcet,Industrial Engineering,0,0,IE/Manufacturing/ISyE,108,MS,Mechanical,25,0,149,162,http://www.edulix.com/unisearch/user.php?uid=138730,0,4,9.4,Fall - 2012,0,Velammal Engineering College,,8.5,,10,
krish91,Electronics Engineering,0,0,,96,MS,Electronics and Communication Engineering,22,0,156,168,http://www.edulix.com/unisearch/user.php?uid=254120,0,3,9.22,Fall - 2015,0,Velammal Engineering College,,9.01,,10,
nandiana47,MIS,0,0,,,MS,Computer Science,,0,166,166,http://www.edulix.com/unisearch/user.php?uid=151449,0,,88,Fall - 2013,0,Velammal Engineering College,,84.4,,100,
harsharaj,Engineering Management / Industrial Engineering / IMSE,0,0,,87,MS,ECE,,0,145,154,http://www.edulix.com/unisearch/user.php?uid=273540,0,3.5,0,Fall - 2015,0,Velammal Engineering College,,80,,100,
venkytj2009,Electrical Engineering,0,0,POWER SYSTEMS,,MS,EEE,24,0,150,160,http://www.edulix.com/unisearch/user.php?uid=174408,0,3.5,9.4,Fall - 2013,0,Velammal Engineering College,,8.62,,10,
Janani90,Electrical Engineering,0,0,Signal Processing Communication,103,MS,Electronics and Communication,25,0,152,168,http://www.edulix.com/unisearch/user.php?uid=229692,0,3,94,Fall - 2014,0,Velammal Engineering College,,88,,100,
gayu123,MIS,0,0,Data Mining,101,MS,EIE,,0,470,620,http://www.edulix.com/unisearch/user.php?uid=152215,0,2.5,89,Fall - 2012,0,Velammal Engineering College,,83.4,,100,
niran3090,Computer Science,0,18,,103,MS,Computer Science,25,0,153,157,http://www.edulix.com/unisearch/user.php?uid=224418,0,3.5,9.5,Fall - 2014,0,Velammal Engineering College,,8.22,,10,
uscsgrad,Computer Engineering,0,0,Databases,111,MS,Computer Science and Engineering,,0,146,165,http://www.edulix.com/unisearch/user.php?uid=215401,0,4,8.8,Spring - 2013,0,Velammal Engineering College,,6.98,,10,
jayendran.suresh,Telecommunication,0,0,Wireless communication. Specifically LTE.,113,MS,Electrical and Electronics engineering,29,0,156,154,http://www.edulix.com/unisearch/user.php?uid=64056,0,3,0,Spring - 2013,0,Velammal Engineering College,,86,,100,
djram147,Industrial Engineering,0,0,,96,MS,production engineering,,0,144,162,http://www.edulix.com/unisearch/user.php?uid=216925,0,3,8.8,Fall - 2014,0,Velammal Engineering College,,8.35,,10,
mmmadhavaa,Industrial Engineering,0,2,Operations Research/Statistics and Quality Control/Supply Chain Management,94,MS,Production Engineering,,2,149,157,http://www.edulix.com/unisearch/user.php?uid=143626,0,3.5,9.1,Fall - 2015,0,Velammal Engineering College,,7.9,,10,
gopiz007,MIS-management related courses,0,0,,,MS,INFORMATION TECHNOLOGY,,0,480,720,http://www.edulix.com/unisearch/user.php?uid=127234,0,3,87,Fall - 2012,0,Velammal Engineering College,,82,,100,
shalini2012,Computer Science,0,0,computer networks,97,MS,computer science,,0,580,720,http://www.edulix.com/unisearch/user.php?uid=4056,0,3.5,88,Fall - 2010,0,Velammal Engineering College,,84,,100,
rajkiranpro,Computer Science,0,0,,101,MS,Electronics And Instrumentation,,0,151,163,http://www.edulix.com/unisearch/user.php?uid=7550,0,3.5,89,Fall - 2013,0,Velammal Engineering College,,82,,100,
Gowdham,Computer Science,0,0,,,MS,BE - computer science,,0,146,158,http://www.edulix.com/unisearch/user.php?uid=188599,0,3.5,92,Spring - 2014,0,Velammal Engineering College,,83,,100,
student008,MIS,0,0,,97,MS,Electrical and Electronics Engineering,,0,149,159,http://www.edulix.com/unisearch/user.php?uid=181083,0,3,90,Fall - 2014,0,Velammal Engineering College,,76,,100,
dinesh@91,Telecommunication,0,0,Communication and signal processing,96,MS,Electronics and Communication,24,0,143,160,http://www.edulix.com/unisearch/user.php?uid=165481,0,3,0,Fall - 2013,0,Velammal Engineering College,,8.216,,10,
SriramVasudevan,Computer Science,0,0,Systems,109,MS,Computer Science and Engineering,,0,610,750,http://www.edulix.com/unisearch/user.php?uid=125557,0,3.5,9.3,Fall - 2012,0,Velammal Engineering College,,8.8,,10,
vimalathithanus,Computer Science,0,0,Programming Languages,84,MS,Information technology,22,0,330,800,http://www.edulix.com/unisearch/user.php?uid=127490,0,3,89,Fall - 2012,0,Velammal Engineering College,,71,,100,
pvp,Electrical and Computer Engineering,0,0,,90,MS,Department of Electronics and Instrumentation,,0,147,156,http://www.edulix.com/unisearch/user.php?uid=137635,0,4,4.5,Fall - 2012,0,Velammal Engineering College,,3.96,,5,
naveensai12,Electrical Engineering,0,0,VLSI,102,MS,ECE,,0,560,790,http://www.edulix.com/unisearch/user.php?uid=8780,0,3,87,Spring - 2011,0,Velammal Engineering College,,80,,100,
rohanjethwani,MIS,0,33,,104,MS,Computers,,0,149,165,http://www.edulix.com/unisearch/user.php?uid=128410,0,4,0,Fall - 2015,1,VESIT,,73.51,,100,
samyukta331992,(MIS / MSIM / MSIS / MSIT),0,0,,107,MS,Computer Engineering,,0,152,161,http://www.edulix.com/unisearch/user.php?uid=268222,0,3.5,79,Fall - 2015,0,VESIT,,65,,100,
surekha2,Computer Science,0,31,,104,MS,Computer Engineering,,0,152,161,http://www.edulix.com/unisearch/user.php?uid=258404,0,3.5,0,Fall - 2015,0,VESIT,,73.55,,100,
parthd,Information Systems,0,0,,110,MS,Electronics and Telecommunication,27,0,156,168,http://www.edulix.com/unisearch/user.php?uid=191271,0,3.5,80,Fall - 2014,0,VESIT,,70.8,,100,
thakkerharsh,Computer Engineering,0,0,Embedded Systems,283,MS,Electronics,5.5,0,630,800,http://www.edulix.com/unisearch/user.php?uid=186,0,4.5,0,Fall - 2006,0,VESIT,,68,,100,
nit90nat,Electrical and Computer Engineering,0,0,Embedded,100,MS,Electronics and Telecomm.,,0,620,750,http://www.edulix.com/unisearch/user.php?uid=10218,0,4.5,85,Fall - 2012,0,VESIT,,78,,100,
