userName,major,researchExp,industryExp,specialization,toeflScore,program,department,toeflEssay,internExp,greV,greQ,userProfileLink,journalPubs,greA,topperCgpa,termAndYear,confPubs,ugCollege,gmatA,cgpa,gmatQ,cgpaScale,gmatV
kalaranjaniv,Computer Science,0,0,DBMS,95,MS,Information Technology,,0,230,670,http://www.edulix.com/unisearch/user.php?uid=179324,0,3.5,89,Fall - 2013,0,PEC,,84,,100,
emkishan,Computer Science,0,0,,107,MS,Comp Science Engg,,0,800,390,http://www.edulix.com/unisearch/user.php?uid=165979,0,4,79,Fall - 2012,0,Gayatri Vidya Parishad College of Engg,,76.67,,100,
ArchieRockstar,Computer Science,0,0,,99,MS,Computer Science,,0,153,162,http://www.edulix.com/unisearch/user.php?uid=240947,0,3.5,0,Fall - 2014,0,Manipal Institute of Technology,,0,,0,
bufferDBMS,Computer Science,0,0,,111,MS,IT,,0,155,159,http://www.edulix.com/unisearch/user.php?uid=138299,0,3.5,85,Fall - 2012,0,GGSIPU,,72,,100,
sodium,Mechanical Engineering,0,0,CFD  Fluid Mechanics,102,MS,Mechanical Engineering,,0,610,760,http://www.edulix.com/unisearch/user.php?uid=8936,0,3,0,Fall - 2011,0,National Institute of Technology Calicut,,7.1,,10,
akshitk,Telecommunication,0,0,,118,MS,ECE,,0,160,167,http://www.edulix.com/unisearch/user.php?uid=198666,0,4,0,Spring - 2014,0,0,,6.7,,10,
nikhiltilak,physics,0,0,CME,,PhD,Physics,,0,,,http://www.edulix.com/unisearch/user.php?uid=275042,0,,0,Fall - 2015,0,IIT Guwahati,,0,,0,
ralph_1111,Computer Science,0,0,General CS/Networks/Security,99,MS,Computers,,0,440,760,http://www.edulix.com/unisearch/user.php?uid=132463,0,3.5,78,Fall - 2013,0,Mumbai University,,65,,100,
calmran,Electronics and Communication,0,0,Wireless Comm/ Networks,116,MS,ECE,,0,157,168,http://www.edulix.com/unisearch/user.php?uid=203549,0,4,9.73,Fall - 2014,0,National Institute of Technology Calicut,,8.15,,10,
lavalake,Information Technology,0,0,,105,MS,information,,0,151,165,http://www.edulix.com/unisearch/user.php?uid=234747,0,,0,Fall,0,northeastern university,,85,,100,
chrlpally,Mechanical Engineering,0,0,,,MS,mechanical engineering,,0,146,152,http://www.edulix.com/unisearch/user.php?uid=257454,0,3,0,Fall - 2015,0,jntu hyderabad,,74,,100,
archileog,Engineering Management,0,0,,,MS,0,,0,,,http://www.edulix.com/unisearch/user.php?uid=188327,0,,0,Fall - 2013,0,Jaypee Institute Of Information Technology,,0,,0,
sikkatrojan,Computer Science,0,0,,110,MS,Computer Engineering,,0,600,790,http://www.edulix.com/unisearch/user.php?uid=156637,0,4,0,Fall - 2012,0,Punjabi University,,78.37,,100,
vinay hegde manutd,Computer Science,0,0,,100,MS,Computer Science,27,5,150,157,http://www.edulix.com/unisearch/user.php?uid=189326,1,3.5,0,Fall - 2014,2,VTU/BIT,,73.47,,100,
Deenash,software engineering,0,36,Cloud,96,MS,ECE,27,0,148,155,http://www.edulix.com/unisearch/user.php?uid=174639,0,3.3,93,Fall - 2014,1,Anna Univ  Chennai,,78,,100,
vikas1590,Computer Science,0,36,,110,MS,EEE,,0,155,162,http://www.edulix.com/unisearch/user.php?uid=252480,0,4,9.2,Fall - 2015,0,Biju Patnaik university,,7.2,,10,
RutwikV,Industrial Engineering,0,0,,114,MS,Electrical & Electronics Engineering,30,0,166,165,http://www.edulix.com/unisearch/user.php?uid=219119,0,4.5,0,Spring - 2014,0,National Institute of Technology  Karnataka,,6.27,,10,
sona01,Computer Science,0,0,,111,MS,CSE,25,0,158,166,http://www.edulix.com/unisearch/user.php?uid=136609,0,4,9.75,Fall - 2013,0,Manipal University,,9.56,,10,
ramu86,Computer Engineering,0,0,Wireless Networking,101,MS,E.E.E,,0,620,800,http://www.edulix.com/unisearch/user.php?uid=11771,0,3.5,10,Fall - 2011,0,B.I.T.S Pilani,,8.3,,10,
styagi,MIS,0,0,,113,MS,CSE,,0,157,163,http://www.edulix.com/unisearch/user.php?uid=190598,0,4,84,Fall - 2014,0,Banasthali University,,79.3,,100,
akshay629,Electrical Engineering,0,0,Computer Engineering/Computer Networks,95,MS,Electronics and Telecommunication,,0,510,770,http://www.edulix.com/unisearch/user.php?uid=6480,0,4,78,Fall - 2011,0,Goa University,,72,,100,
odc29,Human Computer Interaction,0,0,,109,MS,computer engineering,,0,470,790,http://www.edulix.com/unisearch/user.php?uid=7499,0,4,78,Fall - 2011,0,University of Mumbai,,72,,100,
Saurabh Unercat,MIS,0,0,,109,MS,Electronics Engineering,,0,159,166,http://www.edulix.com/unisearch/user.php?uid=183853,0,3.5,0,Fall - 2014,0,VES Institute of Technology,,3.91,,4,
dhirajvshetty,Electrical and Computer Engineering,0,0,Embedded Systems,114,MS,Electrical & Electronics,,0,630,760,http://www.edulix.com/unisearch/user.php?uid=130014,0,4,9,Spring - 2013,0,NIT Trichy,,6.83,,10,
Uchiha,Electronics and Communication,0,0,Analog / Digital VLSI,96,MS,ECE,,0,620,780,http://www.edulix.com/unisearch/user.php?uid=130446,0,4,9.66,Fall - 2012,0,SASTRA UNIVERSITY,,8.565,,10,
tushar89,Computer Science,0,0,,,MS,Computer Engineering,,0,410,690,http://www.edulix.com/unisearch/user.php?uid=143177,0,3,78,Fall - 2012,0,RAIT,,65,,100,
DragonMaster,MIS,0,0,,108,MS,Computer Engineering,,0,390,720,http://www.edulix.com/unisearch/user.php?uid=5711,0,4,0,Fall - 2010,0,Veermata Jijabai Tech. Institute (VJTI),,7.4,,10,
tushars92,Electronics and Communication,0,0,VLSI,108,MS,Electronics and Telecommunication,,0,157,170,http://www.edulix.com/unisearch/user.php?uid=211045,0,4,85,Fall - 2014,0,Mumbai University,,59.7,,100,
sirimuvva,Materials Science & Engineering,0,0,Nanotechnology,103,MS/PhD,Metallurgical and Materials Engineering,,0,570,800,http://www.edulix.com/unisearch/user.php?uid=142359,0,3.5,9.1,Fall - 2012,0,National Institute of Technology  Warangal,,9.1,,10,
harshav4,Construction Management,0,0,,,MS,Civil Engineering,,0,,,http://www.edulix.com/unisearch/user.php?uid=188271,0,,0,Fall - 2014,0,IIT Bhubaneswar,,7.2,,10,
TheDareDevil10,Computer Science,0,0,,118,MS,Computer Engineering,30,0,157,166,http://www.edulix.com/unisearch/user.php?uid=221479,0,4.5,0,Fall - 2014,0,Mumbai University,,64.24,,100,
shanmukh28,MIS,0,33,Business Analytics,105,MS,Information Technology,28,0,153,163,http://www.edulix.com/unisearch/user.php?uid=214638,0,3,4,Fall - 2014,0,JNTU Hyderabad/VNRVJIET,,3.62,,4,
biki323,Computer Science,0,0,Artificial Intelligence,108,MS,Computer Science and Engineering,,0,157,169,http://www.edulix.com/unisearch/user.php?uid=70921,0,4,9.1,Spring - 2014,0,National Institute of Technology Silchar,,6.94,,10,
GamingX,Electronics and Communication,0,0,Computer Engineering,116,MS,Electronics and Communicatons,,0,540,720,http://www.edulix.com/unisearch/user.php?uid=140763,0,4.5,80,Fall - 2012,0,VTU  Belgaum,,63,,100,
ankitvasa,MIS,0,0,Computers,101,MS,CS,,0,145,166,http://www.edulix.com/unisearch/user.php?uid=101552,0,3.5,0,Fall - 2013,0,Mumbai University,,72,,100,
akashkapoor567,MIS,0,0,,91,MS,EC,,0,380,800,http://www.edulix.com/unisearch/user.php?uid=140579,0,3.5,78,Spring - 2012,0,S.V.I.T.S.,,65,,100,
kkishoreyadav_iiit,Computer Science,0,0,,103,MS,CSE,,0,460,800,http://www.edulix.com/unisearch/user.php?uid=7424,0,2.5,9.4,Fall - 2011,0,IIIT - Hyd,,7.16,,10,
Parchuri0791,analytics,0,0,,,MS,ECE,,0,23,47,http://www.edulix.com/unisearch/user.php?uid=223831,0,,0,Fall - 2014,0,JNTUH/VNR VJIET,,0,,0,
arvishaans,,0,0,,,,0,,0,,,http://www.edulix.com/unisearch/user.php?uid=183591,,,0,,,0,,0,,0,
av260987,International Affairs.,0,0,Asian Studies,116,MS,Engineering(Information Technology),,0,600,740,http://www.edulix.com/unisearch/user.php?uid=198583,0,4,0,Fall - 2013,0,University of Mumbai,,58,,100,
pg0101,Computer Science,0,0,,106,MS,IT,,0,480,730,http://www.edulix.com/unisearch/user.php?uid=5460,0,3,85.34,Fall,0,SGSITS Indore,,80.23,,100,
gauravlamba33,Information Systems,0,0,,102,MS,Information Technology,,0,540,660,http://www.edulix.com/unisearch/user.php?uid=10106,0,3,75,Fall,0,Bharati Vidyapeeths college of Engineering,,68,,100,
maddy93,Computer Science,0,0,,107,MS,cs,24,0,144,159,http://www.edulix.com/unisearch/user.php?uid=251327,0,3.5,87,Fall - 2015,0,vtu,,80,,100,
teja765,MIS,0,0,ECE,106,MS,ECE,,0,26,49,http://www.edulix.com/unisearch/user.php?uid=164685,0,5,90,Fall - 2013,0,CBIT,,78,,100,
surajf,Computer Science,0,0,Systems,82,MS,Information Technology,,0,350,690,http://www.edulix.com/unisearch/user.php?uid=157005,0,3,9.44,Fall - 2012,0,V.I.T  Pune,,9.44,,10,
anishparikh,Electronics and Communication,0,0,,117,MS,0,30,0,159,164,http://www.edulix.com/unisearch/user.php?uid=185430,0,4.5,9.1,Fall - 2013,0,Nirma University,,8.54,,10,
ctl123,MIS,0,0,,101,MS,0,,0,510,790,http://www.edulix.com/unisearch/user.php?uid=8781,0,4.5,0,Fall - 2011,0,0,,0,,0,
38589,Electrical Engineering,0,0,VLSI,87,MS,Electronics & Telecommunication,,0,148,153,http://www.edulix.com/unisearch/user.php?uid=150912,0,3,0,Fall - 2012,0,Pune University,,67,,100,
saqib.shah06,Electronics and Communication,0,0,VLSI,117,MS,ECE,,0,630,790,http://www.edulix.com/unisearch/user.php?uid=5467,0,4,9.1,Fall - 2011,0,NIT Srinagar,,7.37,,10,
iPwNuDwN,Telecommunication,0,0,,106,MS,Electronics and Telecommunication,28,0,146,160,http://www.edulix.com/unisearch/user.php?uid=174300,0,3.5,0,Fall - 2013,0,Mumbai University,,63,,100,
aniketD,Electrical Engineering,0,0,VLSI arch/design,100,MS,Electronics,,0,560,740,http://www.edulix.com/unisearch/user.php?uid=8775,0,3,83,Fall - 2011,0,Y.C.C.E,,74,,100,
sayanomatic42,Computer Science,0,0,,91,MS,Information Technology,,0,370,750,http://www.edulix.com/unisearch/user.php?uid=121134,0,3,9.2,Fall - 2012,0,St thomas college of engg & tech(under West Bengal University of technology),,8.37,,10,
chetna.aggarwal,Computer Science,0,0,ENGINEER,84,MS,CSE,,0,148,160,http://www.edulix.com/unisearch/user.php?uid=132932,0,3.5,0,Fall - 2012,0,Panjab University,,75.02,,100,
Myrrah082,Computer Science,0,0,,112,MS,Electronics & Communication Engineering,,0,157,156,http://www.edulix.com/unisearch/user.php?uid=171575,0,4,9.2,Fall - 2013,0,Siksha O Anusandhan University,,7.69,,10,
mahathivaduguru,Information Technology,0,0,,96,MS,Electrical Engg,,0,140,156,http://www.edulix.com/unisearch/user.php?uid=194487,0,2,0,Fall - 2013,0,AndhraUniversity,,3.64,,4,
Shrawan,CS  MIS,0,0,,113,MS,UIET,,0,152,168,http://www.edulix.com/unisearch/user.php?uid=164646,0,4.5,80,Fall - 2013,0,Panjab University,,67,,100,
Ramya Krishnan,Computer Engineering,0,0,,,MS,CSE,,0,152,161,http://www.edulix.com/unisearch/user.php?uid=186033,0,4,8.95,Fall - 2013,0,Anna University,,8.95,,10,
neerajd,Mechanical Engineering,0,0,,110,MS,Mechanical,,0,158,167,http://www.edulix.com/unisearch/user.php?uid=262396,0,3,0,Fall - 2015,0,VIT University,,8.73,,10,
hopeashu,Computer Science,0,0,,103,MS,cse,25,0,153,156,http://www.edulix.com/unisearch/user.php?uid=163090,0,3,9,Fall - 2013,0,Anna university/St.joseph's,,8.64,,10,
dobby_loves_mac,Electrical Engineering,0,0,Comp Arch/VLSI,97,MS,ECE,25,0,152,164,http://www.edulix.com/unisearch/user.php?uid=185801,0,3,9.48,Fall - 2013,0,0,,9.38,,100,
sanket2711,MIS,0,0,,101,MS,Electronics and communication,27,0,153,160,http://www.edulix.com/unisearch/user.php?uid=214836,0,3,78,Fall - 2014,0,RCON Nagpur  Nagpur University,,66,,100,
v.sumanth,Computer Science,0,0,networking,,MS,cse,,0,,,http://www.edulix.com/unisearch/user.php?uid=242852,0,,0,Spring - 2015,0,kaushik college of engg,,62,,100,
saikrishna1991,Computer Science,0,0,,86,MS,C.S.E,24,0,500,750,http://www.edulix.com/unisearch/user.php?uid=136526,0,3,79,Fall - 2012,0,Chilkur Balaji Institute of Tecnology (JNTUH),,78,,100,
Aardy,MIS,0,0,,111,MS,Electronics and Communication,,0,31,48,http://www.edulix.com/unisearch/user.php?uid=194051,0,4,0,Fall - 2014,0,Jawaharlal Nehru Technological University   Hyderabad,,3.85,,4,
ravi1059,Industrial Engineering,0,31,,,MS,Production,,0,159,166,http://www.edulix.com/unisearch/user.php?uid=274695,0,4.5,82,Fall - 2016,0,CBIT (Osmania Univ),,69.5,,100,
maheyche,Computer Science,0,0,,91,MS,Information Technology,,0,640,700,http://www.edulix.com/unisearch/user.php?uid=151242,0,3,72,Fall - 2012,0,Mumbai University,,63,,100,
Jedi88,Computer Science,0,0,General,110,MS,Electronics and Communication,,0,162,161,http://www.edulix.com/unisearch/user.php?uid=135020,0,4,85,Fall - 2012,0,VTU/ K.S. Institute Of Technology  Bangalore,,62.95,,100,
vickarul,Computer Science,0,0,Cyber Security,111,MS,Computer Science,,0,147,163,http://www.edulix.com/unisearch/user.php?uid=164106,0,3.5,84,Fall - 2013,0,Guru Gobind Singh Indraprastha University,,73,,100,
supreethms1809,,0,0,,,,0,,0,,,http://www.edulix.com/unisearch/user.php?uid=252522,,,0,,,0,,0,,0,
nicks_tushar,Computer Science,0,0,,92,MS,Computer science,,0,138,156,http://www.edulix.com/unisearch/user.php?uid=136012,0,3.5,85,Spring - 2013,0,M.D.U.,,66,,100,
ashutver87,Computer Science,0,0,Security,103,MS,CS,,0,151,160,http://www.edulix.com/unisearch/user.php?uid=192789,0,3.5,83,Fall - 2014,0,GNDU,,71,,100,
sbr,Electrical Engineering,0,0,VLSI,109,MS,ECE,,0,480,770,http://www.edulix.com/unisearch/user.php?uid=152602,0,3,0,Fall - 2012,0,Dr Ambedkar Institute of Technology,,73,,100,
atantri,Computer Science,0,0,Artificial intelligence,,MS,Computer Science,,0,580,790,http://www.edulix.com/unisearch/user.php?uid=147566,0,4,0,Fall - 2013,0,VTU,,8.11,,10,
miss_oz,MIS,0,0,,105,MS,I.T,,0,155,158,http://www.edulix.com/unisearch/user.php?uid=167187,0,4.5,75,Fall - 2013,0,University of Mumbai,,65,,100,
Desecrator,Computer Science,0,0,General,96,MS,Computer Science,,0,580,770,http://www.edulix.com/unisearch/user.php?uid=9150,0,3.5,75,Fall - 2011,0,Pune university,,63,,100,
tcsjann,Computer Science,0,13,Networking,114,MS,Information and Communication Technology,,6,162,160,http://www.edulix.com/unisearch/user.php?uid=209108,1,4.5,9.47,Spring - 2015,0,SASTRA University Thanjavur,,9.47,,10,
Debbie Marie,Computer Engineering,0,0,,,MS,0,,0,,,http://www.edulix.com/unisearch/user.php?uid=193298,0,,0,Fall,0,0,,0,,0,
aravinddoodala,Computer Engineering,0,0,COMPUTER ENGINEERING,90,MS,ELECTRICAL AND ELECTRONICS,25,0,145,159,http://www.edulix.com/unisearch/user.php?uid=234667,0,3,9.7,Fall - 2015,0,SRM UNIVERSITY,,9.328,,10,
hari2hari.gre,software engineering,0,0,EST,86,MS,Information Technology,25,0,144,154,http://www.edulix.com/unisearch/user.php?uid=143703,0,3.5,75,Fall - 2012,0,University of Pune,,63,,100,
muthu171191,Electrical & Computer Engineering,0,14,Embedded systems,117,MS,Electrical and Electronics,,2,162,167,http://www.edulix.com/unisearch/user.php?uid=165256,0,5,9.5,Fall - 2015,0,College of Engineering Guindy Anna University,,8.2,,10,
utkarsh3010,Industrial Engineering,0,0,,104,MS,Mechanical,,0,151,170,http://www.edulix.com/unisearch/user.php?uid=207136,0,3,0,Fall - 2015,1,BITS Goa,,8.32,,10,
keviv0811,Electrical Engineering,0,0,,89,MS,ELECTRONICS AND TELECOMMUNICATION,,0,460,800,http://www.edulix.com/unisearch/user.php?uid=10946,0,4,0,Fall - 2011,0,MUMBAI UNIVERSITY/ SIES GRADUATE SCHOOL OF ENGINEERING,,67.8,,100,
deegup,MIS,0,0,,95,MS/PhD,Electronics,,0,149,154,http://www.edulix.com/unisearch/user.php?uid=112525,0,3.5,0,Fall - 2012,0,R.A.I.T.,,70,,100,
amala.thampi,Computer Science,0,0,,106,MS,Computer Engineering,28,0,149,165,http://www.edulix.com/unisearch/user.php?uid=220838,0,4,0,Fall,0,IIITDM Kancheepuram,,8.61,,10,
prashanth.thinker,Management Information System,0,0,Business Intelligence,98,MS,Computer Science and Engineering,,0,144,158,http://www.edulix.com/unisearch/user.php?uid=193804,0,3,85,Fall - 2014,0,Visvesvaraya Technological University,,76.79,,100,
Akhil543,Finance,0,0,,107,MS,extc,,0,480,800,http://www.edulix.com/unisearch/user.php?uid=189745,0,4,78,Fall - 2013,0,thadomal shahani,,58,,100,
Sjad,Computer Science,0,9,ML DM AI,97,MS,Information Technology,24,2,153,163,http://www.edulix.com/unisearch/user.php?uid=255777,2,3,9.2,Fall - 2016,0,jaypee institute of information technology,,7.5,,10,
Anubhav Sharma,Computer Science,0,0,,108,MS,Computer Science,,0,160,166,http://www.edulix.com/unisearch/user.php?uid=155115,0,4,9.1,Fall - 2012,0,Bhilai Institute of Technology,,7.81,,10,
gap8920003,Computer Science,0,44,Security   Distributed systems,97,MS,Electronic and Telecommunication,,0,149,163,http://www.edulix.com/unisearch/user.php?uid=224848,0,3,81,Fall - 2014,0,Pune University,,61,,100,
abhishek_pati,Information Systems,0,0,MIS,,MS,Civil Engg.,,0,147,165,http://www.edulix.com/unisearch/user.php?uid=196842,0,3.5,10,Fall - 2014,0,KIIT University- Bhubaneswar,,8.4,,10,
TheMD11,MIS,0,0,,113,MS,CSE,,12,153,161,http://www.edulix.com/unisearch/user.php?uid=249177,0,4,8.4,Fall - 2015,0,RGPV,,8.1,,10,
chandru.m16,Electrical Engg/ comp engg,0,0,Computer engineering,115,MS,Telecommunication,29,0,720,780,http://www.edulix.com/unisearch/user.php?uid=134998,0,4.5,0,Fall - 2012,0,PESIT,,7.69,,10,
treadstone90,Computer Science,0,0,AI/ ML/,112,MS,CSE,29,0,590,800,http://www.edulix.com/unisearch/user.php?uid=128967,0,3.5,9.74,Fall - 2012,0,PSG College of Technology,,9.62,,10,
khushboo_11,Computer Science,0,0,ARTIFICIAL INTELLIGENCE,115,MS,CSE,30,0,690,780,http://www.edulix.com/unisearch/user.php?uid=4972,0,3.5,81,Fall - 2011,0,BHARATI VIDYAPETHS COLLEGE OF ENGINEERING,,80.5,,100,
varun2488,MIS,0,0,,110,MS,Information Technology,,0,40,50,http://www.edulix.com/unisearch/user.php?uid=169217,0,5.5,0,Fall - 2013,0,Pune University,,0,,0,
chetan.89,Computer Science,0,0,Theory,109,MS/PhD,CSE,,0,500,800,http://www.edulix.com/unisearch/user.php?uid=5153,0,4,9.3,Fall - 2011,0,NIT Calicut,,9.25,,10,
karthickcs87,CS / MSIS / ITM,0,0,,107,MS,Computer Science,,0,590,730,http://www.edulix.com/unisearch/user.php?uid=8546,0,3.5,0,Fall - 2011,0,Anna University,,7.95,,10,
Mayur Kulkarni,Computer Science,0,0,Computer Networks,109,MS,Computer Science,,0,158,160,http://www.edulix.com/unisearch/user.php?uid=171715,0,,86.5,Fall - 2013,0,VTU/RVCE,,81.07,,100,
radeon,Computer Engineering,0,0,Computer Networks,110,MS,ECE,,0,159,168,http://www.edulix.com/unisearch/user.php?uid=158950,0,4,81.2,Fall - 2013,0,UPTU,,73.68,,100,
vinaykumarhs2020,Electrical Engineering,0,0,Embedded Systems and Control Systems,97,MS,Electronics and Communication,,0,147,167,http://www.edulix.com/unisearch/user.php?uid=171946,0,3,9.7,Fall - 2014,0,R V College of Engineering,,9.13,,10,
ranjeshgre,Computer Science,0,0,CS - systems,,MS,CSE,,0,510,750,http://www.edulix.com/unisearch/user.php?uid=123853,0,3.5,8.82,Fall - 2012,0,WBUT / GCECT,,8.72,,10,
pratikpingle,Industrial Engineering,0,0,,110,MS,Mechanical Engineering,29,0,152,164,http://www.edulix.com/unisearch/user.php?uid=170706,0,3.5,85.6,Fall - 2013,0,Pune University,,69.8,,100,
mgowtam,Computer Science,0,12,Game Development,104,MS,IT,,6,154,165,http://www.edulix.com/unisearch/user.php?uid=162546,0,3.5,9.3,Fall - 2014,0,Indian Institute of Information Technology-Allahabad,,8.5,,10,
Bharadwaj Akella,Computer Science,0,0,,110,MS,Electrical Engineering,,0,157,165,http://www.edulix.com/unisearch/user.php?uid=170188,0,3.5,8.9,Fall - 2013,0,IIT Kharagpur,,6.65,,10,
ddr20303,Chemical Engineering,0,0,,105,MS,CHEMICAL ENGINEERING,,0,150,165,http://www.edulix.com/unisearch/user.php?uid=234738,0,3.5,9.3,Fall,0,NIT WARANGAL,,8.1,,10,
oncloud9,Computer Science,0,0,Algorithms,102,MS,Computer Science,,0,560,790,http://www.edulix.com/unisearch/user.php?uid=11151,0,3,0,Fall - 2011,0,VTU,,74,,100,
bhegde,Mech and Elec,0,0,Robotics,112,MS/PhD,MECHATRONICS (B.TECH),,0,530,710,http://www.edulix.com/unisearch/user.php?uid=136288,0,3.5,9.5,Fall - 2011,0,SRM UNIVERSITY,,9.23,,10,
Harpinder,Biomedical Engineering,0,0,Biomaterials,111,MS,UIET, B.E.-Biotechnology,,0,157,165,http://www.edulix.com/unisearch/user.php?uid=167496,0,3,82,Fall - 2013,0,P.U.,,72.3,,100,
barbarian,Electrical and Computer Engineering,0,0,Embedded Systems,102,MS,Electronics and telecommunication,28,0,570,770,http://www.edulix.com/unisearch/user.php?uid=9337,0,4,74,Fall - 2012,0,Pune university,,60.12,,100,
sakethegde,Computer Engineering,0,0,Perception and Robotics,119,MS,Computer Engg,,0,162,165,http://www.edulix.com/unisearch/user.php?uid=153704,0,4.5,79,Fall - 2013,0,Univ of Mumbai,,65,,100,
raldonfernandes,Computer Science,0,0,,106,MS,Computer Engineering,,0,152,166,http://www.edulix.com/unisearch/user.php?uid=160049,0,3,72,Fall - 2012,0,MU~D.B.I.T,,59.51,,100,
boringuy,Computer Engineering/Comp Science,0,0,Algorithms and Theoretical Computer Science,94,MS,CSE,24,0,151,164,http://www.edulix.com/unisearch/user.php?uid=171320,0,3,90,Fall - 2013,0,Anna University/SSN College of Engg,,76.4,,100,
